Customer_ID,Company_Name,Industry,State,Employee_Count,Acquisition_Channel,Subscription_Plan,Start_Date,Last_Renewal_Date,Subscription_Valid_Until,Monthly_Recurring_Fee,Discount_Percent,Total_Renewals,Support_Tickets,Product_Usage_Score,Customer_Satisfaction,Churn_Reason,Last_Login_Date
CUST00143,Saffron Business Technologies India Pvt Ltd,Healthcare,Maharashtra,1490,Paid Ads,Business,2/26/2024,2/26/2025,2/26/2026,9999,0,1,16,64,3,Not Applicable,12/20/2025
CUST00144,Vistara Networks Private Limited,Real Estate,Delhi,7,Organic Search,Business,11/1/2024,11/1/2025,11/1/2026,9999,10,1,3,61,3,Not Applicable,12/30/2025
CUST00145,Rapid Logic Systems Pvt Ltd,Media & Marketing,Karnataka,21,Paid Ads,Basic,10/20/2025,12/20/2025,1/20/2026,1999,0,2,3,31,3,Not Applicable,11/21/2025
CUST00146,Delta Information Systems India Pvt Ltd,Media & Marketing,Uttar Pradesh,39,Social Media,Professional,11/4/2024,12/4/2025,1/4/2026,4999,5,13,8,69,3,Not Applicable,11/30/2025
CUST00147,Unify Logic Systems Pvt Ltd,Financial Services,Telangana,116,Social Media,Basic,10/30/2023,12/30/2025,1/30/2026,1999,0,26,1,68,3,Not Applicable,12/12/2025
CUST00148,Sterling Smart Solutions India Pvt Ltd,Healthcare,West Bengal,116,Organic Search,Professional,10/11/2024,12/11/2025,1/11/2026,4999,5,14,8,70,4,Not Applicable,11/16/2025
CUST00149,Deccan Systems Pvt Ltd,Professional Services,Karnataka,24,Sales Team,Business,10/15/2024,10/15/2025,10/15/2026,9999,10,1,8,57,2,Not Applicable,10/15/2025
CUST00150,Bhavya Technologies Private Limited,Information Technology,Karnataka,12,Organic Search,Business,6/7/2024,12/7/2025,1/7/2026,9999,15,18,15,82,3,Not Applicable,12/16/2025
CUST00151,Vedant Digital Solutions Private Limited,E-commerce & Retail,Telangana,52,Social Media,Basic,1/19/2023,12/19/2025,1/19/2026,1999,5,35,4,54,3,Not Applicable,12/29/2025
CUST00152,Insight SoftTech Private Limited,E-commerce & Retail,Haryana,735,Paid Ads,Professional,7/4/2024,12/4/2025,1/4/2026,4999,0,17,4,75,4,Not Applicable,11/19/2025
CUST00153,Zenith Innovation Labs Pvt Ltd,Manufacturing,Gujarat,24,Organic Search,Business,6/1/2025,12/1/2025,1/1/2026,9999,5,6,2,88,3,Not Applicable,11/3/2025
CUST00154,YellowStone Process Solutions Private Limited,E-commerce & Retail,Gujarat,30,Referral,Basic,1/19/2023,12/19/2025,1/19/2026,1999,0,35,3,72,4,Not Applicable,11/20/2025
CUST00155,Indo Digital India Pvt Ltd,Financial Services,Karnataka,388,Partner,Business,6/9/2023,6/9/2025,6/9/2026,9999,0,2,17,100,4,Not Applicable,11/1/2025
CUST00156,Whiz SoftTech Private Limited,Professional Services,Karnataka,2979,Organic Search,Business,9/14/2024,12/14/2025,1/14/2026,9999,0,15,8,100,3,Not Applicable,11/3/2025
CUST00157,DigiCore Digital Works Pvt Ltd,Education,Maharashtra,832,Sales Team,Professional,11/30/2024,11/30/2025,11/30/2026,4999,10,1,23,55,2,Not Applicable,12/14/2025
CUST00158,Mango Innovations India Pvt Ltd,Information Technology,Haryana,11,Organic Search,Basic,5/5/2024,5/5/2025,5/5/2026,1999,0,1,6,26,2,Not Applicable,12/30/2025
CUST00159,Astra Cloud Labs India Pvt Ltd,Information Technology,Maharashtra,39,Partner,Basic,5/26/2025,11/26/2025,12/26/2025,1999,0,6,4,51,2,Poor Support,8/17/2025
CUST00160,Uday Analytics India Pvt Ltd,Information Technology,Rajasthan,66,Partner,Business,11/22/2023,11/22/2025,11/22/2026,9999,5,2,9,84,3,Not Applicable,12/15/2025
CUST00161,Deccan Cloud Labs Pvt Ltd,Logistics & Transportation,Uttar Pradesh,133,Sales Team,Basic,5/22/2023,5/22/2025,5/22/2026,1999,0,2,21,45,2,Not Applicable,11/26/2025
CUST00162,Yukta Technologies Pvt Ltd,E-commerce & Retail,Karnataka,11,Referral,Business,4/17/2023,12/17/2025,1/17/2026,9999,10,32,0,66,3,Not Applicable,11/11/2025
CUST00163,Mahira Business Solutions Private Limited,Logistics & Transportation,Delhi,224,Social Media,Business,6/16/2024,12/16/2025,1/16/2026,9999,5,18,10,74,3,Not Applicable,12/27/2025
CUST00164,Ridge Advisory Pvt Ltd,Information Technology,Gujarat,2293,Organic Search,Professional,8/18/2025,10/18/2025,11/18/2025,4999,5,2,23,78,2,Budget Reduction,9/27/2025
CUST00165,Cobalt Information Systems Private Limited,Healthcare,Karnataka,206,Paid Ads,Basic,10/19/2023,1/19/2025,2/19/2025,1999,0,15,5,39,2,Price Too High,8/11/2024
CUST00166,Mahira Infotech Private Limited,Information Technology,Karnataka,146,Paid Ads,Business,3/12/2024,3/12/2025,3/12/2026,9999,0,1,2,39,2,Not Applicable,11/25/2025
CUST00167,Ananta IT Services Private Limited,Healthcare,Telangana,30,Referral,Business,2/20/2024,2/20/2025,2/20/2026,9999,10,1,0,47,3,Not Applicable,12/25/2025
CUST00168,Zylo Digital Works Private Limited,Information Technology,Andhra Pradesh,34,Referral,Professional,12/12/2023,12/12/2025,1/12/2026,4999,5,24,2,46,3,Not Applicable,12/12/2025
CUST00169,Neptune DataWorks Pvt Ltd,Information Technology,Telangana,4434,Sales Team,Enterprise,11/10/2025,12/10/2025,1/10/2026,24999,15,1,18,89,3,Not Applicable,11/23/2025
CUST00170,Shree TechWorks Private Limited,Information Technology,Rajasthan,238,Paid Ads,Enterprise,7/31/2023,7/31/2025,7/31/2026,24999,10,2,3,89,4,Not Applicable,9/6/2025
CUST00171,Marigold DataWorks Private Limited,Information Technology,Karnataka,39,Partner,Basic,6/11/2024,7/11/2024,8/11/2024,1999,0,1,2,63,3,Business Closure,6/18/2024
CUST00172,Oceanic IT Services India Pvt Ltd,Logistics & Transportation,Tamil Nadu,453,Paid Ads,Enterprise,12/22/2023,12/22/2024,12/22/2025,24999,15,1,8,61,3,Switched to Competitor,10/6/2025
CUST00173,Aarav Information Systems Private Limited,Manufacturing,Gujarat,30,Sales Team,Professional,4/5/2024,4/5/2025,4/5/2026,4999,5,1,10,69,3,Not Applicable,11/27/2025
CUST00174,Vertex Logic Systems Private Limited,Healthcare,Uttar Pradesh,26,Sales Team,Business,10/4/2024,10/4/2025,10/4/2026,9999,5,1,3,61,3,Not Applicable,12/3/2025
CUST00175,Nimble Process Solutions Private Limited,Financial Services,Karnataka,4,Referral,Basic,8/20/2023,12/20/2025,1/20/2026,1999,0,28,11,59,3,Not Applicable,12/18/2025
CUST00176,Xcel Business Technologies Private Limited,Healthcare,Andhra Pradesh,107,Referral,Professional,9/23/2023,12/23/2025,1/23/2026,4999,0,27,10,75,4,Not Applicable,12/24/2025
CUST00177,Vyom Data Systems India Pvt Ltd,Financial Services,Maharashtra,816,Paid Ads,Business,8/13/2024,8/13/2025,8/13/2026,9999,10,1,50,92,3,Not Applicable,12/22/2025
CUST00178,Kinetic Digital Solutions Pvt Ltd,Information Technology,Delhi,4111,Referral,Business,10/4/2023,10/4/2025,10/4/2026,9999,5,2,27,90,3,Not Applicable,11/28/2025
CUST00179,Willow SoftTech Private Limited,Healthcare,Andhra Pradesh,9347,Partner,Business,8/23/2023,8/23/2025,8/23/2026,9999,10,2,22,52,2,Not Applicable,12/23/2025
CUST00180,Pinnacle CloudWorks Pvt Ltd,Logistics & Transportation,Kerala,1458,Paid Ads,Professional,7/15/2024,7/15/2025,7/15/2026,4999,10,1,50,38,1,Not Applicable,12/30/2025
CUST00181,Marigold Analytics Pvt Ltd,Logistics & Transportation,West Bengal,11,Sales Team,Professional,7/8/2025,10/8/2025,11/8/2025,4999,0,3,8,60,3,Missing Features,8/30/2025
CUST00182,Willow Business Solutions Pvt Ltd,E-commerce & Retail,West Bengal,35,Social Media,Basic,1/29/2024,1/29/2025,1/29/2026,1999,5,1,5,53,3,Not Applicable,12/26/2025
CUST00183,Bhavya Automation India Pvt Ltd,E-commerce & Retail,Haryana,120,Organic Search,Basic,5/5/2023,5/5/2024,5/5/2025,1999,5,1,22,36,2,Poor Support,11/10/2024
CUST00184,Prime Innovations Pvt Ltd,Logistics & Transportation,West Bengal,589,Sales Team,Business,3/4/2025,12/4/2025,1/4/2026,9999,10,9,10,64,2,Not Applicable,11/6/2025
CUST00185,Vertex Business Services Pvt Ltd,Financial Services,Karnataka,481,Sales Team,Business,11/23/2024,12/23/2025,1/23/2026,9999,10,13,24,93,3,Not Applicable,8/11/2025
CUST00186,Pragati Data Systems Private Limited,Media & Marketing,Haryana,43,Organic Search,Basic,4/29/2023,5/29/2023,6/29/2023,1999,0,1,0,48,3,Poor Support,5/18/2023
CUST00187,Astra Growth Solutions Pvt Ltd,Healthcare,Delhi,249,Social Media,Business,8/23/2024,8/23/2025,8/23/2026,9999,10,1,2,61,3,Not Applicable,11/29/2025
CUST00188,Indo Data Systems Private Limited,Information Technology,Tamil Nadu,24,Paid Ads,Basic,10/30/2024,12/30/2025,1/30/2026,1999,0,14,2,69,3,Not Applicable,10/8/2025
CUST00189,Xcel Platforms Private Limited,Manufacturing,Delhi,874,Referral,Business,10/29/2025,12/29/2025,1/29/2026,9999,15,2,1,64,3,Not Applicable,10/30/2025
CUST00190,Vistara Process Solutions India Pvt Ltd,Professional Services,Telangana,752,Social Media,Business,4/7/2024,12/7/2025,1/7/2026,9999,10,20,1,87,4,Not Applicable,12/28/2025
CUST00191,Iris Digital Solutions India Pvt Ltd,E-commerce & Retail,Gujarat,33,Paid Ads,Basic,2/24/2024,11/24/2025,12/24/2025,1999,0,21,3,49,2,Poor Support,9/26/2025
CUST00192,Xcel Services India Pvt Ltd,Financial Services,Gujarat,24,Organic Search,Professional,10/20/2023,10/20/2025,10/20/2026,4999,5,2,4,59,3,Not Applicable,12/31/2025
CUST00193,Cedar Enterprise Solutions Private Limited,Professional Services,West Bengal,244,Sales Team,Professional,6/6/2023,12/6/2025,1/6/2026,4999,5,30,7,71,4,Not Applicable,9/7/2025
CUST00194,Vertex Technology Services Private Limited,Financial Services,Tamil Nadu,1557,Referral,Business,11/24/2023,8/24/2024,9/24/2024,9999,0,9,49,100,3,Switched to Competitor,2/27/2024
CUST00195,Sankalp Automation Private Limited,Media & Marketing,Tamil Nadu,7,Organic Search,Basic,6/5/2023,12/5/2025,1/5/2026,1999,0,30,1,54,3,Not Applicable,12/23/2025
CUST00196,FinEdge TechWorks India Pvt Ltd,Education,West Bengal,2317,Organic Search,Enterprise,10/10/2023,10/10/2025,10/10/2026,24999,15,2,6,81,3,Not Applicable,12/22/2025
CUST00197,Pioneer Services Pvt Ltd,E-commerce & Retail,Gujarat,12,Organic Search,Business,11/17/2024,11/17/2025,11/17/2026,9999,10,1,6,47,3,Not Applicable,11/26/2025
CUST00198,Coral Infotech India Pvt Ltd,Logistics & Transportation,Maharashtra,88,Sales Team,Professional,2/3/2024,2/3/2025,2/3/2026,4999,5,1,4,65,3,Not Applicable,10/22/2025
CUST00199,Zephyr Cloud Labs Private Limited,Manufacturing,Uttar Pradesh,82,Social Media,Professional,6/12/2023,4/12/2025,5/12/2025,4999,5,22,18,75,3,Poor Support,5/9/2025
CUST00200,Triveni Labs Pvt Ltd,Information Technology,Delhi,506,Social Media,Business,1/17/2023,12/17/2025,1/17/2026,9999,10,35,6,59,3,Not Applicable,12/15/2025
CUST00201,Kaveri Software Private Limited,Information Technology,Telangana,137,Organic Search,Business,2/27/2024,2/27/2025,2/27/2026,9999,5,1,1,84,3,Not Applicable,12/14/2025
CUST00202,Zephyr Innovation Labs Pvt Ltd,Information Technology,Kerala,1073,Sales Team,Enterprise,1/17/2023,1/17/2025,1/17/2026,24999,15,2,2,67,3,Not Applicable,9/25/2025
CUST00203,SilverLine Business Services Pvt Ltd,Logistics & Transportation,Maharashtra,10,Referral,Basic,5/28/2024,12/28/2025,1/28/2026,1999,0,19,11,56,2,Not Applicable,12/13/2025
CUST00204,Skyline Business Technologies India Pvt Ltd,Education,Karnataka,21,Organic Search,Basic,7/2/2024,7/2/2025,7/2/2026,1999,0,1,4,38,2,Not Applicable,11/17/2025
CUST00205,Vistara IT Services India Pvt Ltd,Logistics & Transportation,Uttar Pradesh,2,Referral,Professional,9/1/2025,10/1/2025,11/1/2025,4999,5,1,4,50,3,Low Product Usage,10/23/2025
CUST00206,Insight Labs India Pvt Ltd,Manufacturing,Maharashtra,39,Social Media,Professional,10/27/2023,10/27/2025,10/27/2026,4999,5,2,17,57,3,Not Applicable,12/1/2025
CUST00207,Kinetic Digital Private Limited,Information Technology,Delhi,46,Organic Search,Professional,2/2/2023,2/2/2025,2/2/2026,4999,5,2,16,69,3,Not Applicable,12/28/2025
CUST00208,Uday Solutions India Pvt Ltd,Information Technology,Delhi,1547,Sales Team,Enterprise,8/23/2024,8/23/2025,8/23/2026,24999,5,1,45,83,3,Not Applicable,12/30/2025
CUST00209,Cosmos Infotech India Pvt Ltd,Information Technology,Gujarat,23,Sales Team,Professional,5/13/2023,5/13/2025,5/13/2026,4999,10,2,5,92,4,Not Applicable,12/17/2025
CUST00210,Nandi Solutions Pvt Ltd,Real Estate,Telangana,4126,Social Media,Business,10/9/2023,12/9/2025,1/9/2026,9999,5,26,1,68,3,Not Applicable,11/18/2025
CUST00211,Shakti Process Solutions Private Limited,E-commerce & Retail,Delhi,2,Organic Search,Basic,10/1/2023,10/1/2025,10/1/2026,1999,0,2,0,50,3,Not Applicable,12/23/2025
CUST00212,Iris IT Services Private Limited,Manufacturing,Tamil Nadu,440,Social Media,Business,1/10/2023,1/10/2024,1/10/2025,9999,10,1,18,81,3,Low Product Usage,8/17/2024
CUST00213,Marigold Technologies India Pvt Ltd,Manufacturing,Karnataka,287,Partner,Professional,4/20/2025,11/20/2025,12/20/2025,4999,10,7,15,59,2,Price Too High,9/5/2025
CUST00214,Arvind Automation Pvt Ltd,Financial Services,Karnataka,50,Sales Team,Basic,11/14/2024,11/14/2025,11/14/2026,1999,0,1,42,69,2,Not Applicable,11/11/2025
CUST00215,Pearl TechWorks India Pvt Ltd,Financial Services,Haryana,538,Partner,Professional,7/6/2025,12/6/2025,1/6/2026,4999,10,5,2,83,4,Not Applicable,12/20/2025
CUST00216,Gateway Smart Solutions India Pvt Ltd,Healthcare,Tamil Nadu,25,Sales Team,Basic,5/31/2023,12/31/2025,1/31/2026,1999,5,31,27,69,2,Not Applicable,12/17/2025
CUST00217,Pearl Logic Systems Private Limited,E-commerce & Retail,Uttar Pradesh,17,Sales Team,Basic,8/16/2023,4/16/2025,5/16/2025,1999,0,20,1,32,2,Switched to Competitor,5/13/2025
CUST00218,Whiz Digital Works Pvt Ltd,Information Technology,West Bengal,33,Organic Search,Basic,9/30/2025,11/30/2025,12/30/2025,1999,5,2,12,66,2,Price Too High,11/16/2025
CUST00219,Rapid Enterprise Solutions Private Limited,Information Technology,Gujarat,109,Referral,Professional,5/20/2024,5/20/2025,5/20/2026,4999,5,1,11,66,3,Not Applicable,12/20/2025
CUST00220,Apex Ventures India Pvt Ltd,Professional Services,Gujarat,6,Organic Search,Basic,9/11/2025,12/11/2025,1/11/2026,1999,0,3,5,44,3,Not Applicable,12/29/2025
CUST00221,Uday Automation Pvt Ltd,Manufacturing,Tamil Nadu,98,Partner,Professional,4/22/2023,12/22/2025,1/22/2026,4999,5,32,11,65,3,Not Applicable,12/23/2025
CUST00222,Hexa Innovations India Pvt Ltd,Education,West Bengal,4640,Organic Search,Professional,8/24/2025,12/24/2025,1/24/2026,4999,0,4,1,60,3,Not Applicable,9/13/2025
CUST00223,Valiant Logic Systems India Pvt Ltd,Financial Services,Tamil Nadu,28,Organic Search,Professional,4/25/2023,7/25/2023,8/25/2023,4999,5,3,0,49,3,Switched to Competitor,6/12/2023
CUST00224,TechVista Digital Works Pvt Ltd,Media & Marketing,Maharashtra,178,Referral,Basic,1/12/2023,1/12/2025,1/12/2026,1999,5,2,5,86,4,Not Applicable,12/2/2025
CUST00225,Horizon Business Services Pvt Ltd,Financial Services,Karnataka,550,Sales Team,Business,4/1/2024,12/1/2025,1/1/2026,9999,15,20,4,70,3,Not Applicable,12/28/2025
CUST00226,Crescent DataWorks Pvt Ltd,Media & Marketing,Karnataka,44,Sales Team,Professional,10/1/2024,12/1/2025,1/1/2026,4999,10,14,2,66,4,Not Applicable,12/2/2025
CUST00227,Sankalp Enterprise Solutions Private Limited,Information Technology,Haryana,1894,Paid Ads,Business,6/4/2025,9/4/2025,10/4/2025,9999,0,3,41,76,2,Price Too High,7/2/2025
CUST00228,Cynosure Innovations India Pvt Ltd,E-commerce & Retail,Karnataka,920,Paid Ads,Business,8/18/2025,12/18/2025,1/18/2026,9999,0,4,49,43,1,Not Applicable,12/12/2025
CUST00229,Delta Cloud Labs Private Limited,Professional Services,Delhi,68,Organic Search,Business,6/10/2025,7/10/2025,8/10/2025,9999,10,1,15,81,3,Switched to Competitor,7/10/2025
CUST00230,DigiCore Technology Partners Pvt Ltd,E-commerce & Retail,Karnataka,49,Partner,Basic,11/24/2024,12/24/2025,1/24/2026,1999,0,13,2,75,4,Not Applicable,12/28/2025
CUST00231,Terra Software Pvt Ltd,Professional Services,Maharashtra,916,Paid Ads,Business,4/28/2025,12/28/2025,1/28/2026,9999,10,8,16,53,3,Not Applicable,12/7/2025
CUST00232,Vedant Ventures Private Limited,Financial Services,Maharashtra,78,Organic Search,Professional,3/28/2023,3/28/2025,3/28/2026,4999,5,2,1,65,3,Not Applicable,12/11/2025
CUST00233,Horizon Innovations Private Limited,Financial Services,Maharashtra,242,Paid Ads,Enterprise,5/2/2024,6/2/2024,7/2/2024,24999,15,1,1,80,4,Price Too High,6/3/2024
CUST00234,Tata TechWorks Private Limited,Information Technology,Gujarat,17,Referral,Basic,5/8/2025,12/8/2025,1/8/2026,1999,0,7,4,75,4,Not Applicable,11/20/2025
CUST00235,Oceanic Analytics India Pvt Ltd,Financial Services,Maharashtra,9745,Sales Team,Enterprise,10/31/2023,12/31/2025,1/31/2026,24999,20,26,14,46,3,Not Applicable,12/16/2025
CUST00236,Delta Logic Systems Pvt Ltd,Financial Services,Maharashtra,968,Social Media,Enterprise,4/15/2023,4/15/2025,4/15/2026,24999,20,2,3,88,4,Not Applicable,12/29/2025
CUST00237,Ganga Enterprise Solutions Pvt Ltd,Financial Services,Telangana,27,Referral,Professional,12/16/2023,12/16/2025,1/16/2026,4999,0,24,11,43,2,Not Applicable,12/10/2025
CUST00238,Shakti SoftTech Private Limited,Information Technology,Maharashtra,19,Sales Team,Basic,3/3/2023,3/3/2025,3/3/2026,1999,0,2,0,74,4,Not Applicable,12/27/2025
CUST00239,Lumina Innovation Labs India Pvt Ltd,E-commerce & Retail,Delhi,11,Organic Search,Professional,1/31/2025,12/31/2025,1/31/2026,4999,0,11,2,80,3,Not Applicable,12/13/2025
CUST00240,Vedant Platforms Private Limited,Information Technology,Uttar Pradesh,937,Organic Search,Enterprise,4/3/2023,4/3/2025,4/3/2026,24999,15,2,3,100,5,Not Applicable,12/19/2025
CUST00241,Synapse Growth Solutions India Pvt Ltd,Financial Services,Uttar Pradesh,579,Referral,Professional,4/14/2024,12/14/2025,1/14/2026,4999,5,20,13,69,3,Not Applicable,11/18/2025
CUST00242,Valiant Information Systems Pvt Ltd,Manufacturing,Delhi,43,Paid Ads,Professional,3/27/2023,3/27/2025,3/27/2026,4999,5,2,1,76,4,Not Applicable,12/4/2025
CUST00243,Riviera Solutions Pvt Ltd,Healthcare,Kerala,171,Sales Team,Basic,1/24/2024,1/24/2025,1/24/2026,1999,0,1,3,54,3,Not Applicable,12/25/2025
CUST00244,WestBridge Ventures Private Limited,E-commerce & Retail,Gujarat,246,Organic Search,Professional,12/4/2024,12/4/2025,12/4/2026,4999,0,1,1,95,4,Not Applicable,12/12/2025
CUST00245,Meridian Software Private Limited,Information Technology,Maharashtra,237,Referral,Professional,8/3/2023,8/3/2025,8/3/2026,4999,5,2,24,69,2,Not Applicable,11/27/2025
CUST00246,Riviera Consulting Pvt Ltd,Real Estate,Telangana,80,Referral,Professional,1/16/2024,12/16/2025,1/16/2026,4999,0,23,1,91,5,Not Applicable,11/30/2025
CUST00247,Elara DataWorks Pvt Ltd,Manufacturing,Telangana,752,Organic Search,Business,6/19/2024,6/19/2025,6/19/2026,9999,15,1,1,70,3,Not Applicable,12/21/2025
CUST00248,Insight Technologies Private Limited,Media & Marketing,Maharashtra,877,Organic Search,Enterprise,1/1/2024,1/1/2025,1/1/2026,24999,5,1,5,100,4,Not Applicable,12/2/2025
CUST00249,DigiCore Business Solutions Pvt Ltd,Information Technology,Maharashtra,49,Paid Ads,Basic,5/26/2024,12/26/2025,1/26/2026,1999,0,19,0,31,3,Not Applicable,11/14/2025
CUST00250,Trident Technologies India Pvt Ltd,Logistics & Transportation,Haryana,107,Referral,Professional,11/29/2024,12/29/2025,1/29/2026,4999,5,13,4,73,3,Not Applicable,12/2/2025
CUST00251,Aditya Consulting Pvt Ltd,Healthcare,Uttar Pradesh,3356,Organic Search,Professional,8/9/2025,12/9/2025,1/9/2026,4999,0,4,4,62,3,Not Applicable,12/20/2025
CUST00252,Neptune Consulting Pvt Ltd,Manufacturing,Andhra Pradesh,1503,Sales Team,Enterprise,8/8/2023,8/8/2025,8/8/2026,24999,5,2,4,65,3,Not Applicable,11/14/2025
CUST00253,Nandi Cloud Labs Private Limited,Information Technology,Haryana,72,Referral,Basic,5/2/2024,12/2/2025,1/2/2026,1999,0,19,12,84,4,Not Applicable,12/8/2025
CUST00254,Aarav Innovation Labs India Pvt Ltd,Logistics & Transportation,Kerala,37,Paid Ads,Basic,3/11/2023,3/11/2025,3/11/2026,1999,0,2,2,38,3,Not Applicable,11/9/2025
CUST00255,Jupiter Information Systems Pvt Ltd,Financial Services,West Bengal,3,Paid Ads,Business,3/26/2024,3/26/2025,3/26/2026,9999,0,1,6,68,3,Not Applicable,12/10/2025
CUST00256,Yash Digital Solutions Pvt Ltd,Information Technology,Gujarat,23,Paid Ads,Basic,10/24/2023,12/24/2025,1/24/2026,1999,0,26,1,39,3,Not Applicable,12/31/2025
CUST00257,FutureGrid Technology Services Private Limited,Information Technology,Maharashtra,268,Paid Ads,Professional,2/21/2024,9/21/2025,10/21/2025,4999,5,19,25,44,2,Price Too High,9/11/2025
CUST00258,Jeevan Information Systems Pvt Ltd,Information Technology,Maharashtra,131,Organic Search,Business,12/7/2024,5/7/2025,6/7/2025,9999,5,5,14,100,4,Price Too High,5/4/2025
CUST00259,Trident Business Systems Private Limited,E-commerce & Retail,Maharashtra,74,Organic Search,Professional,5/23/2024,5/23/2025,5/23/2026,4999,5,1,0,83,3,Not Applicable,12/28/2025
CUST00260,Trident Innovation Labs India Pvt Ltd,Real Estate,Karnataka,159,Paid Ads,Basic,1/8/2025,12/8/2025,1/8/2026,1999,0,11,23,29,1,Not Applicable,12/27/2025
CUST00261,Foresight Information Systems Pvt Ltd,Manufacturing,Tamil Nadu,35,Referral,Professional,7/10/2024,8/10/2025,9/10/2025,4999,10,13,20,76,3,Price Too High,9/9/2025
